staff_name,role,specialty,year,week,hours_worked
Dr. Thomas Anderson,Registrar,Acute Care,2022,40,14
Dr. Thomas Anderson,Registrar,Acute Care,2022,41,31
Dr. Thomas Anderson,Registrar,Acute Care,2022,42,19
Dr. Thomas Anderson,Registrar,Acute Care,2022,43,7
Dr. Thomas Anderson,Registrar,Acute Care,2022,44,22
Dr. Thomas Anderson,Registrar,Acute Care,2022,45,18
Dr. Thomas Anderson,Registrar,Acute Care,2022,46,16
Dr. Thomas Anderson,Registrar,Acute Care,2022,47,13
Dr. Thomas Anderson,Registrar,Acute Care,2022,48,34
Dr. Thomas Anderson,Registrar,Acute Care,2022,49,20
Dr. Thomas Anderson,Registrar,Acute Care,2022,50,28
Dr. Thomas Anderson,Registrar,Acute Care,2022,51,6
Dr. Thomas Anderson,Registrar,Acute Care,2023,52,25
Dr. Thomas Anderson,Registrar,Acute Care,2023,1,20
Dr. Thomas Anderson,Registrar,Acute Care,2023,2,14
Dr. Thomas Anderson,Registrar,Acute Care,2023,3,6
Dr. Thomas Anderson,Registrar,Acute Care,2023,4,14
Dr. Thomas Anderson,Registrar,Acute Care,2023,5,30
Dr. Thomas Anderson,Registrar,Acute Care,2023,6,31
Dr. Thomas Anderson,Registrar,Acute Care,2023,7,32
Dr. Thomas Anderson,Registrar,Acute Care,2023,8,5
Dr. Thomas Anderson,Registrar,Acute Care,2023,9,20
Dr. Thomas Anderson,Registrar,Acute Care,2023,10,25
Dr. Thomas Anderson,Registrar,Acute Care,2023,11,11
Dr. Thomas Anderson,Registrar,Acute Care,2023,12,37
Dr. Thomas Anderson,Registrar,Acute Care,2023,13,5
Dr. Thomas Anderson,Registrar,Acute Care,2023,14,36
Dr. Thomas Anderson,Registrar,Acute Care,2023,15,4
Dr. Thomas Anderson,Registrar,Acute Care,2023,16,13
Dr. Thomas Anderson,Registrar,Acute Care,2023,17,38
Dr. Thomas Anderson,Registrar,Acute Care,2023,18,4
Dr. Thomas Anderson,Registrar,Acute Care,2023,19,30
Dr. Thomas Anderson,Registrar,Acute Care,2023,20,26
Dr. Thomas Anderson,Registrar,Acute Care,2023,21,26
Dr. Thomas Anderson,Registrar,Acute Care,2023,22,18
Dr. Thomas Anderson,Registrar,Acute Care,2023,23,26
Dr. Thomas Anderson,Registrar,Acute Care,2023,24,26
Dr. Thomas Anderson,Registrar,Acute Care,2023,25,37
Dr. Thomas Anderson,Registrar,Acute Care,2023,26,24
Dr. Thomas Anderson,Registrar,Acute Care,2023,27,13
Dr. Thomas Anderson,Registrar,Acute Care,2023,28,32
Dr. Thomas Anderson,Registrar,Acute Care,2023,29,28
Dr. Thomas Anderson,Registrar,Acute Care,2023,30,8
Dr. Thomas Anderson,Registrar,Acute Care,2023,31,23
Dr. Thomas Anderson,Registrar,Acute Care,2023,32,29
Dr. Thomas Anderson,Registrar,Acute Care,2023,33,31
Dr. Thomas Anderson,Registrar,Acute Care,2023,34,26
Dr. Thomas Anderson,Registrar,Acute Care,2023,35,20
Dr. Thomas Anderson,Registrar,Acute Care,2023,36,29
Dr. Thomas Anderson,Registrar,Acute Care,2023,37,26
Dr. Thomas Anderson,Registrar,Acute Care,2023,38,22
Dr. Thomas Anderson,Registrar,Acute Care,2023,39,23
Dr. Thomas Anderson,Registrar,Acute Care,2023,40,32
Dr. Thomas Anderson,Registrar,Acute Care,2023,41,28
Dr. Thomas Anderson,Registrar,Acute Care,2023,42,8
Dr. Thomas Anderson,Registrar,Acute Care,2023,43,5
Dr. Thomas Anderson,Registrar,Acute Care,2023,44,29
Dr. Thomas Anderson,Registrar,Acute Care,2023,45,19
Dr. Thomas Anderson,Registrar,Acute Care,2023,46,6
Dr. Thomas Anderson,Registrar,Acute Care,2023,47,18
Dr. Thomas Anderson,Registrar,Acute Care,2023,48,35
Dr. Thomas Anderson,Registrar,Acute Care,2023,49,31
Dr. Thomas Anderson,Registrar,Acute Care,2023,50,6
Dr. Thomas Anderson,Registrar,Acute Care,2023,51,32
Dr. Thomas Anderson,Registrar,Acute Care,2024,1,8
Dr. Thomas Anderson,Registrar,Acute Care,2024,2,8
Dr. Thomas Anderson,Registrar,Acute Care,2024,3,30
Dr. Thomas Anderson,Registrar,Acute Care,2024,4,17
Dr. Thomas Anderson,Registrar,Acute Care,2024,5,14
Dr. Thomas Anderson,Registrar,Acute Care,2024,6,26
Dr. Thomas Anderson,Registrar,Acute Care,2024,7,24
Dr. Thomas Anderson,Registrar,Acute Care,2024,8,35
Dr. Thomas Anderson,Registrar,Acute Care,2024,9,31
Dr. Thomas Anderson,Registrar,Acute Care,2024,10,30
Dr. Thomas Anderson,Registrar,Acute Care,2024,11,6
Dr. Thomas Anderson,Registrar,Acute Care,2024,12,32
Dr. Thomas Anderson,Registrar,Acute Care,2024,13,28
Dr. Thomas Anderson,Registrar,Acute Care,2024,14,31
Dr. Thomas Anderson,Registrar,Acute Care,2024,15,20
Dr. Thomas Anderson,Registrar,Acute Care,2024,16,14
Dr. Thomas Anderson,Registrar,Acute Care,2024,17,31
Dr. Thomas Anderson,Registrar,Acute Care,2024,18,31
Dr. Thomas Anderson,Registrar,Acute Care,2024,19,12
Dr. Thomas Anderson,Registrar,Acute Care,2024,20,37
Dr. Thomas Anderson,Registrar,Acute Care,2024,21,10
Dr. Thomas Anderson,Registrar,Acute Care,2024,22,23
Dr. Thomas Anderson,Registrar,Acute Care,2024,23,35
Dr. Thomas Anderson,Registrar,Acute Care,2024,24,36
Dr. Thomas Anderson,Registrar,Acute Care,2024,25,13
Dr. Thomas Anderson,Registrar,Acute Care,2024,26,32
Dr. Thomas Anderson,Registrar,Acute Care,2024,27,28
Dr. Thomas Anderson,Registrar,Acute Care,2024,28,28
Dr. Thomas Anderson,Registrar,Acute Care,2024,29,31
Dr. Thomas Anderson,Registrar,Acute Care,2024,30,11
Dr. Thomas Anderson,Registrar,Acute Care,2024,31,29
Dr. Thomas Anderson,Registrar,Acute Care,2024,32,8
Dr. Thomas Anderson,Registrar,Acute Care,2024,33,36
Dr. Thomas Anderson,Registrar,Acute Care,2024,34,20
Dr. Thomas Anderson,Registrar,Acute Care,2024,35,6
Dr. Thomas Anderson,Registrar,Acute Care,2024,36,31
Dr. Thomas Anderson,Registrar,Acute Care,2024,37,28
Dr. Thomas Anderson,Registrar,Acute Care,2024,38,17
Dr. Thomas Anderson,Registrar,Acute Care,2024,39,30
Dr. Thomas Anderson,Registrar,Acute Care,2024,40,13
Dr. Thomas Anderson,Registrar,Acute Care,2024,41,29
Dr. Thomas Anderson,Registrar,Acute Care,2024,42,22
Dr. Thomas Anderson,Registrar,Acute Care,2024,43,30
Dr. Thomas Anderson,Registrar,Acute Care,2024,44,32
Dr. Thomas Anderson,Registrar,Acute Care,2024,45,14
Dr. Thomas Anderson,Registrar,Acute Care,2024,46,23
Dr. Thomas Anderson,Registrar,Acute Care,2024,47,4
Dr. Thomas Anderson,Registrar,Acute Care,2024,48,31
Dr. Thomas Anderson,Registrar,Acute Care,2024,49,30
Dr. Thomas Anderson,Registrar,Acute Care,2024,50,30
Dr. Thomas Anderson,Registrar,Acute Care,2024,51,20
Dr. Thomas Anderson,Registrar,Acute Care,2024,52,16
Dr. Thomas Anderson,Registrar,Acute Care,2025,1,14
Dr. Thomas Anderson,Registrar,Acute Care,2025,2,10
Dr. Thomas Anderson,Registrar,Acute Care,2025,3,8
Dr. Thomas Anderson,Registrar,Acute Care,2025,4,29
Dr. Thomas Anderson,Registrar,Acute Care,2025,5,36
Dr. Thomas Anderson,Registrar,Acute Care,2025,6,34
Dr. Thomas Anderson,Registrar,Acute Care,2025,7,20
Dr. Thomas Anderson,Registrar,Acute Care,2025,8,26
Dr. Thomas Anderson,Registrar,Acute Care,2025,9,18
Dr. Thomas Anderson,Registrar,Acute Care,2025,10,35
Dr. Thomas Anderson,Registrar,Acute Care,2025,11,29
Dr. Thomas Anderson,Registrar,Acute Care,2025,12,12
Dr. Thomas Anderson,Registrar,Acute Care,2025,13,11
Dr. Thomas Anderson,Registrar,Acute Care,2025,14,16
Dr. Thomas Anderson,Registrar,Acute Care,2025,15,23
Dr. Thomas Anderson,Registrar,Acute Care,2025,16,8
Dr. Thomas Anderson,Registrar,Acute Care,2025,17,25
Dr. Thomas Anderson,Registrar,Acute Care,2025,18,28
Dr. Thomas Anderson,Registrar,Acute Care,2025,19,36
Dr. Thomas Anderson,Registrar,Acute Care,2025,20,8
Dr. Thomas Anderson,Registrar,Acute Care,2025,21,26
Dr. Thomas Anderson,Registrar,Acute Care,2025,22,25
Dr. Thomas Anderson,Registrar,Acute Care,2025,23,36
Dr. Thomas Anderson,Registrar,Acute Care,2025,24,30
Dr. Thomas Anderson,Registrar,Acute Care,2025,25,5
Dr. Thomas Anderson,Registrar,Acute Care,2025,26,23
Dr. Thomas Anderson,Registrar,Acute Care,2025,27,23
Dr. Thomas Anderson,Registrar,Acute Care,2025,28,23
Dr. Thomas Anderson,Registrar,Acute Care,2025,29,7
Dr. Thomas Anderson,Registrar,Acute Care,2025,30,10
Dr. Thomas Anderson,Registrar,Acute Care,2025,31,14
Dr. Thomas Anderson,Registrar,Acute Care,2025,32,12
Dr. Thomas Anderson,Registrar,Acute Care,2025,33,29
Dr. Thomas Anderson,Registrar,Acute Care,2025,34,37
Dr. Thomas Anderson,Registrar,Acute Care,2025,35,34
Dr. Thomas Anderson,Registrar,Acute Care,2025,36,8
Dr. Thomas Anderson,Registrar,Acute Care,2025,37,14
Dr. Thomas Anderson,Registrar,Acute Care,2025,38,35
Dr. Thomas Anderson,Registrar,Acute Care,2025,39,16
Dr. Thomas Anderson,Registrar,Acute Care,2025,40,32
Dr. Thomas Anderson,Registrar,Acute Care,2025,41,23
Dr. Thomas Anderson,Registrar,Acute Care,2025,42,34
Dr. Thomas Anderson,Registrar,Acute Care,2025,43,32
Dr. Thomas Anderson,Registrar,Acute Care,2025,44,23
Dr. Thomas Anderson,Registrar,Acute Care,2025,45,17
Dr. Thomas Anderson,Registrar,Acute Care,2025,46,20
Dr. Thomas Anderson,Registrar,Acute Care,2025,47,8
Dr. Thomas Anderson,Registrar,Acute Care,2025,48,34
Dr. Thomas Anderson,Registrar,Acute Care,2025,49,6
Dr. Thomas Anderson,Registrar,Acute Care,2025,50,13
Dr. Thomas Anderson,Registrar,Acute Care,2025,51,11
Dr. Thomas Anderson,Registrar,Acute Care,2025,52,32
Dr. Olga Petrov,Registrar,Acute Care,2020,1,16
Dr. Olga Petrov,Registrar,Acute Care,2020,2,37
Dr. Olga Petrov,Registrar,Acute Care,2020,3,11
Dr. Olga Petrov,Registrar,Acute Care,2020,4,22
Dr. Olga Petrov,Registrar,Acute Care,2020,5,7
Dr. Olga Petrov,Registrar,Acute Care,2020,6,19
Dr. Olga Petrov,Registrar,Acute Care,2020,7,11
Dr. Olga Petrov,Registrar,Acute Care,2020,8,25
Dr. Olga Petrov,Registrar,Acute Care,2020,9,7
Dr. Olga Petrov,Registrar,Acute Care,2020,10,34
Dr. Olga Petrov,Registrar,Acute Care,2020,11,14
Dr. Olga Petrov,Registrar,Acute Care,2020,12,28
Dr. Olga Petrov,Registrar,Acute Care,2020,13,32
Dr. Olga Petrov,Registrar,Acute Care,2020,14,17
Dr. Olga Petrov,Registrar,Acute Care,2020,15,18
Dr. Olga Petrov,Registrar,Acute Care,2020,16,32
Dr. Olga Petrov,Registrar,Acute Care,2020,17,31
Dr. Olga Petrov,Registrar,Acute Care,2020,18,4
Dr. Olga Petrov,Registrar,Acute Care,2020,19,28
Dr. Olga Petrov,Registrar,Acute Care,2020,20,34
Dr. Olga Petrov,Registrar,Acute Care,2020,21,8
Dr. Olga Petrov,Registrar,Acute Care,2020,22,32
Dr. Olga Petrov,Registrar,Acute Care,2020,23,30
Dr. Olga Petrov,Registrar,Acute Care,2020,24,4
Dr. Olga Petrov,Registrar,Acute Care,2020,25,34
Dr. Olga Petrov,Registrar,Acute Care,2020,26,17
Dr. Olga Petrov,Registrar,Acute Care,2020,27,10
Dr. Olga Petrov,Registrar,Acute Care,2020,28,7
Dr. Olga Petrov,Registrar,Acute Care,2020,29,22
Dr. Olga Petrov,Registrar,Acute Care,2020,30,37
Dr. Olga Petrov,Registrar,Acute Care,2020,31,14
Dr. Olga Petrov,Registrar,Acute Care,2020,32,11
Dr. Olga Petrov,Registrar,Acute Care,2020,33,11
Dr. Olga Petrov,Registrar,Acute Care,2020,34,26
Dr. Olga Petrov,Registrar,Acute Care,2020,35,38
Dr. Olga Petrov,Registrar,Acute Care,2020,36,4
Dr. Olga Petrov,Registrar,Acute Care,2020,37,6
Dr. Olga Petrov,Registrar,Acute Care,2020,38,23
Dr. Olga Petrov,Registrar,Acute Care,2020,39,29
Dr. Olga Petrov,Registrar,Acute Care,2020,40,29
Dr. Olga Petrov,Registrar,Acute Care,2020,41,14
Dr. Olga Petrov,Registrar,Acute Care,2020,42,36
Dr. Olga Petrov,Registrar,Acute Care,2020,43,29
Dr. Olga Petrov,Registrar,Acute Care,2020,44,7
Dr. Olga Petrov,Registrar,Acute Care,2020,45,35
Dr. Olga Petrov,Registrar,Acute Care,2020,46,17
Dr. Olga Petrov,Registrar,Acute Care,2020,47,31
Dr. Olga Petrov,Registrar,Acute Care,2020,48,25
Dr. Olga Petrov,Registrar,Acute Care,2020,49,13
Dr. Olga Petrov,Registrar,Acute Care,2020,50,7
Dr. Olga Petrov,Registrar,Acute Care,2020,51,6
Dr. Olga Petrov,Registrar,Acute Care,2020,52,31
Dr. Olga Petrov,Registrar,Acute Care,2020,53,19
Dr. Olga Petrov,Registrar,Acute Care,2021,53,11
Dr. Olga Petrov,Registrar,Acute Care,2021,1,23
Dr. Olga Petrov,Registrar,Acute Care,2021,2,5
Dr. Olga Petrov,Registrar,Acute Care,2021,3,26
Dr. Olga Petrov,Registrar,Acute Care,2021,4,13
Dr. Olga Petrov,Registrar,Acute Care,2021,5,37
Dr. Olga Petrov,Registrar,Acute Care,2021,6,23
Dr. Olga Petrov,Registrar,Acute Care,2021,7,26
Dr. Olga Petrov,Registrar,Acute Care,2021,8,23
Dr. Olga Petrov,Registrar,Acute Care,2021,9,6
Dr. Olga Petrov,Registrar,Acute Care,2021,10,4
Dr. Olga Petrov,Registrar,Acute Care,2021,11,16
Dr. Olga Petrov,Registrar,Acute Care,2021,12,17
Dr. Olga Petrov,Registrar,Acute Care,2021,13,11
Dr. Olga Petrov,Registrar,Acute Care,2021,14,6
Dr. Olga Petrov,Registrar,Acute Care,2021,15,26
Dr. Olga Petrov,Registrar,Acute Care,2021,16,5
Dr. Olga Petrov,Registrar,Acute Care,2021,17,23
Dr. Olga Petrov,Registrar,Acute Care,2021,18,8
Dr. Olga Petrov,Registrar,Acute Care,2021,19,13
Dr. Olga Petrov,Registrar,Acute Care,2021,20,34
Dr. Olga Petrov,Registrar,Acute Care,2021,21,22
Dr. Olga Petrov,Registrar,Acute Care,2021,22,6
Dr. Olga Petrov,Registrar,Acute Care,2021,23,4
Dr. Olga Petrov,Registrar,Acute Care,2021,24,10
Dr. Olga Petrov,Registrar,Acute Care,2021,25,14
Dr. Olga Petrov,Registrar,Acute Care,2021,26,28
Dr. Olga Petrov,Registrar,Acute Care,2021,27,25
Dr. Olga Petrov,Registrar,Acute Care,2021,28,35
Dr. Olga Petrov,Registrar,Acute Care,2021,29,36
Dr. Olga Petrov,Registrar,Acute Care,2021,30,38
Dr. Olga Petrov,Registrar,Acute Care,2021,31,8
Dr. Olga Petrov,Registrar,Acute Care,2021,32,32
Dr. Olga Petrov,Registrar,Acute Care,2021,33,37
Dr. Olga Petrov,Registrar,Acute Care,2021,34,28
Dr. Olga Petrov,Registrar,Acute Care,2021,35,34
Dr. Olga Petrov,Registrar,Acute Care,2021,36,35
Dr. Olga Petrov,Registrar,Acute Care,2021,37,6
Dr. Olga Petrov,Registrar,Acute Care,2021,38,6
Dr. Olga Petrov,Registrar,Acute Care,2021,39,32
Dr. Olga Petrov,Registrar,Acute Care,2021,40,5
Dr. Olga Petrov,Registrar,Acute Care,2021,41,5
Dr. Olga Petrov,Registrar,Acute Care,2021,42,14
Dr. Olga Petrov,Registrar,Acute Care,2021,43,6
Dr. Olga Petrov,Registrar,Acute Care,2021,44,16
Dr. Olga Petrov,Registrar,Acute Care,2021,45,4
Dr. Olga Petrov,Registrar,Acute Care,2021,46,24
Dr. Olga Petrov,Registrar,Acute Care,2021,47,5
Dr. Olga Petrov,Registrar,Acute Care,2021,48,4
Dr. Olga Petrov,Registrar,Acute Care,2021,49,20
Dr. Olga Petrov,Registrar,Acute Care,2021,50,14
Dr. Olga Petrov,Registrar,Acute Care,2021,51,16
Dr. Olga Petrov,Registrar,Acute Care,2021,52,17
Dr. Olga Petrov,Registrar,Acute Care,2022,52,19
Dr. Olga Petrov,Registrar,Acute Care,2022,1,11
Dr. Olga Petrov,Registrar,Acute Care,2022,2,18
Dr. Olga Petrov,Registrar,Acute Care,2022,3,29
Dr. Olga Petrov,Registrar,Acute Care,2022,4,20
Dr. Olga Petrov,Registrar,Acute Care,2022,5,24
Dr. Olga Petrov,Registrar,Acute Care,2022,6,32
Dr. Olga Petrov,Registrar,Acute Care,2022,7,36
Dr. Olga Petrov,Registrar,Acute Care,2022,8,26
Dr. Olga Petrov,Registrar,Acute Care,2022,9,28
Dr. Olga Petrov,Registrar,Acute Care,2022,10,31
Dr. Olga Petrov,Registrar,Acute Care,2022,11,26
Dr. Olga Petrov,Registrar,Acute Care,2022,12,38
Dr. Olga Petrov,Registrar,Acute Care,2022,13,31
Dr. Olga Petrov,Registrar,Acute Care,2022,14,14
Dr. Olga Petrov,Registrar,Acute Care,2022,15,19
Dr. Olga Petrov,Registrar,Acute Care,2022,16,38
Dr. Olga Petrov,Registrar,Acute Care,2022,17,34
Dr. Olga Petrov,Registrar,Acute Care,2022,18,25
Dr. Olga Petrov,Registrar,Acute Care,2022,19,28
Dr. Olga Petrov,Registrar,Acute Care,2022,20,10
Dr. Olga Petrov,Registrar,Acute Care,2022,21,6
Dr. Olga Petrov,Registrar,Acute Care,2022,22,25
Dr. Olga Petrov,Registrar,Acute Care,2022,23,22
Dr. Olga Petrov,Registrar,Acute Care,2022,24,28
Dr. Olga Petrov,Registrar,Acute Care,2022,25,18
Dr. Olga Petrov,Registrar,Acute Care,2022,26,38
Dr. Olga Petrov,Registrar,Acute Care,2022,27,26
Dr. Olga Petrov,Registrar,Acute Care,2022,28,18
Dr. Olga Petrov,Registrar,Acute Care,2022,29,26
Dr. Olga Petrov,Registrar,Acute Care,2022,30,11
Dr. Olga Petrov,Registrar,Acute Care,2022,31,35
Dr. Olga Petrov,Registrar,Acute Care,2022,32,38
Dr. Olga Petrov,Registrar,Acute Care,2022,33,36
Dr. Olga Petrov,Registrar,Acute Care,2022,34,19
Dr. Olga Petrov,Registrar,Acute Care,2022,35,24
Dr. Olga Petrov,Registrar,Acute Care,2022,36,17
Dr. Olga Petrov,Registrar,Acute Care,2022,37,17
Dr. Olga Petrov,Registrar,Acute Care,2022,38,35
Dr. Olga Petrov,Registrar,Acute Care,2022,39,5
Dr. Olga Petrov,Registrar,Acute Care,2022,40,37
Dr. Olga Petrov,Registrar,Acute Care,2022,41,14
Dr. Olga Petrov,Registrar,Acute Care,2022,42,37
Dr. Olga Petrov,Registrar,Acute Care,2022,43,28
Dr. Olga Petrov,Registrar,Acute Care,2022,44,25
Dr. Olga Petrov,Registrar,Acute Care,2022,45,6
Dr. Olga Petrov,Registrar,Acute Care,2022,46,24
Dr. Olga Petrov,Registrar,Acute Care,2022,47,29
Dr. Olga Petrov,Registrar,Acute Care,2022,48,10
Dr. Olga Petrov,Registrar,Acute Care,2022,49,34
Dr. Olga Petrov,Registrar,Acute Care,2022,50,16
Dr. Olga Petrov,Registrar,Acute Care,2022,51,16
Dr. Olga Petrov,Registrar,Acute Care,2023,52,10
Dr. Olga Petrov,Registrar,Acute Care,2023,1,31
Dr. Olga Petrov,Registrar,Acute Care,2023,2,32
Dr. Olga Petrov,Registrar,Acute Care,2023,3,10
Dr. Olga Petrov,Registrar,Acute Care,2023,4,16
Dr. Olga Petrov,Registrar,Acute Care,2023,5,35
Dr. Olga Petrov,Registrar,Acute Care,2023,6,24
Dr. Olga Petrov,Registrar,Acute Care,2023,7,23
Dr. Olga Petrov,Registrar,Acute Care,2023,8,4
Dr. Olga Petrov,Registrar,Acute Care,2023,9,13
Dr. Olga Petrov,Registrar,Acute Care,2023,10,10
Dr. Olga Petrov,Registrar,Acute Care,2023,11,12
Dr. Olga Petrov,Registrar,Acute Care,2023,12,18
Dr. Olga Petrov,Registrar,Acute Care,2023,13,10
Dr. Olga Petrov,Registrar,Acute Care,2023,14,10
Dr. Olga Petrov,Registrar,Acute Care,2023,15,5
Dr. Olga Petrov,Registrar,Acute Care,2023,16,11
Dr. Olga Petrov,Registrar,Acute Care,2023,17,24
Dr. Olga Petrov,Registrar,Acute Care,2023,18,14
Dr. Olga Petrov,Registrar,Acute Care,2023,19,32
Dr. Olga Petrov,Registrar,Acute Care,2023,20,6
Dr. Olga Petrov,Registrar,Acute Care,2023,21,38
Dr. Olga Petrov,Registrar,Acute Care,2023,22,36
Dr. Olga Petrov,Registrar,Acute Care,2023,23,18
Dr. Olga Petrov,Registrar,Acute Care,2023,24,36
Dr. Olga Petrov,Registrar,Acute Care,2023,25,20
Dr. Olga Petrov,Registrar,Acute Care,2023,26,4
Dr. Olga Petrov,Registrar,Acute Care,2023,27,12
Dr. Olga Petrov,Registrar,Acute Care,2023,28,4
Dr. Olga Petrov,Registrar,Acute Care,2023,29,36
Dr. Olga Petrov,Registrar,Acute Care,2023,30,32
Dr. Olga Petrov,Registrar,Acute Care,2023,31,30
Dr. Olga Petrov,Registrar,Acute Care,2023,32,18
Dr. Olga Petrov,Registrar,Acute Care,2023,33,17
Dr. Olga Petrov,Registrar,Acute Care,2023,34,18
Dr. Olga Petrov,Registrar,Acute Care,2023,35,18
Dr. Olga Petrov,Registrar,Acute Care,2023,36,11
Dr. Olga Petrov,Registrar,Acute Care,2023,37,13
Dr. Olga Petrov,Registrar,Acute Care,2023,38,32
Dr. Olga Petrov,Registrar,Acute Care,2023,39,13
Dr. Olga Petrov,Registrar,Acute Care,2023,40,30
Dr. Olga Petrov,Registrar,Acute Care,2023,41,25
Dr. Olga Petrov,Registrar,Acute Care,2023,42,4
Dr. Olga Petrov,Registrar,Acute Care,2023,43,20
Dr. Olga Petrov,Registrar,Acute Care,2023,44,23
Dr. Olga Petrov,Registrar,Acute Care,2023,45,19
Dr. Olga Petrov,Registrar,Acute Care,2023,46,10
Dr. Olga Petrov,Registrar,Acute Care,2023,47,31
Dr. Olga Petrov,Registrar,Acute Care,2023,48,37
Dr. Olga Petrov,Registrar,Acute Care,2023,49,7
Dr. Olga Petrov,Registrar,Acute Care,2023,50,16
Dr. Olga Petrov,Registrar,Acute Care,2023,51,8
Dr. Olga Petrov,Registrar,Acute Care,2024,1,20
Dr. Olga Petrov,Registrar,Acute Care,2024,2,28
Dr. Olga Petrov,Registrar,Acute Care,2024,3,17
Dr. Olga Petrov,Registrar,Acute Care,2024,4,13
Dr. Olga Petrov,Registrar,Acute Care,2024,5,30
Dr. Olga Petrov,Registrar,Acute Care,2024,6,24
Dr. Olga Petrov,Registrar,Acute Care,2024,7,32
Dr. Olga Petrov,Registrar,Acute Care,2024,8,26
Dr. Olga Petrov,Registrar,Acute Care,2024,9,7
Dr. Olga Petrov,Registrar,Acute Care,2024,10,7
Dr. Olga Petrov,Registrar,Acute Care,2024,11,16
Dr. Olga Petrov,Registrar,Acute Care,2024,12,28
Dr. Olga Petrov,Registrar,Acute Care,2024,13,12
Dr. Olga Petrov,Registrar,Acute Care,2024,14,17
Dr. Olga Petrov,Registrar,Acute Care,2024,15,36
Dr. Olga Petrov,Registrar,Acute Care,2024,16,31
Dr. Olga Petrov,Registrar,Acute Care,2024,17,13
Dr. Olga Petrov,Registrar,Acute Care,2024,18,28
Dr. Olga Petrov,Registrar,Acute Care,2024,19,22
Dr. Olga Petrov,Registrar,Acute Care,2024,20,8
Dr. Olga Petrov,Registrar,Acute Care,2024,21,37
Dr. Olga Petrov,Registrar,Acute Care,2024,22,7
Dr. Olga Petrov,Registrar,Acute Care,2024,23,11
Dr. Olga Petrov,Registrar,Acute Care,2024,24,7
Dr. Olga Petrov,Registrar,Acute Care,2024,25,29
Dr. Olga Petrov,Registrar,Acute Care,2024,26,37
Dr. Olga Petrov,Registrar,Acute Care,2024,27,35
Dr. Olga Petrov,Registrar,Acute Care,2024,28,18
Dr. Olga Petrov,Registrar,Acute Care,2024,29,22
Dr. Olga Petrov,Registrar,Acute Care,2024,30,7
Dr. Olga Petrov,Registrar,Acute Care,2024,31,10
Dr. Olga Petrov,Registrar,Acute Care,2024,32,26
Dr. Olga Petrov,Registrar,Acute Care,2024,33,38
Dr. Olga Petrov,Registrar,Acute Care,2024,34,19
Dr. Olga Petrov,Registrar,Acute Care,2024,35,10
Dr. Olga Petrov,Registrar,Acute Care,2024,36,12
Dr. Olga Petrov,Registrar,Acute Care,2024,37,19
Dr. Olga Petrov,Registrar,Acute Care,2024,38,20
Dr. Olga Petrov,Registrar,Acute Care,2024,39,38
Dr. Olga Petrov,Registrar,Acute Care,2024,40,26
Dr. Olga Petrov,Registrar,Acute Care,2024,41,12
Dr. Olga Petrov,Registrar,Acute Care,2024,42,18
Dr. Olga Petrov,Registrar,Acute Care,2024,43,31
Dr. Olga Petrov,Registrar,Acute Care,2024,44,10
Dr. Olga Petrov,Registrar,Acute Care,2024,45,10
Dr. Olga Petrov,Registrar,Acute Care,2024,46,10
Dr. Olga Petrov,Registrar,Acute Care,2024,47,8
Dr. Olga Petrov,Registrar,Acute Care,2024,48,12
Dr. Olga Petrov,Registrar,Acute Care,2024,49,13
Dr. Olga Petrov,Registrar,Acute Care,2024,50,32
Dr. Olga Petrov,Registrar,Acute Care,2024,51,6
Dr. Olga Petrov,Registrar,Acute Care,2024,52,16
Dr. Olga Petrov,Registrar,Acute Care,2025,1,11
Dr. Olga Petrov,Registrar,Acute Care,2025,2,4
Dr. Olga Petrov,Registrar,Acute Care,2025,3,18
Dr. Olga Petrov,Registrar,Acute Care,2025,4,4
Dr. Olga Petrov,Registrar,Acute Care,2025,5,31
Dr. Olga Petrov,Registrar,Acute Care,2025,6,29
Dr. Olga Petrov,Registrar,Acute Care,2025,7,37
Dr. Olga Petrov,Registrar,Acute Care,2025,8,32
Dr. Olga Petrov,Registrar,Acute Care,2025,9,20
Dr. Olga Petrov,Registrar,Acute Care,2025,10,8
Dr. Olga Petrov,Registrar,Acute Care,2025,11,28
Dr. Olga Petrov,Registrar,Acute Care,2025,12,10
Dr. Olga Petrov,Registrar,Acute Care,2025,13,22
Dr. Olga Petrov,Registrar,Acute Care,2025,14,22
Dr. Olga Petrov,Registrar,Acute Care,2025,15,28
Dr. Olga Petrov,Registrar,Acute Care,2025,16,29
Dr. Olga Petrov,Registrar,Acute Care,2025,17,37
Dr. Olga Petrov,Registrar,Acute Care,2025,18,8
Dr. Olga Petrov,Registrar,Acute Care,2025,19,13
Dr. Olga Petrov,Registrar,Acute Care,2025,20,16
Dr. Olga Petrov,Registrar,Acute Care,2025,21,12
Dr. Olga Petrov,Registrar,Acute Care,2025,22,26
Dr. Olga Petrov,Registrar,Acute Care,2025,23,34
Dr. Olga Petrov,Registrar,Acute Care,2025,24,14
Dr. Olga Petrov,Registrar,Acute Care,2025,25,31
Dr. Olga Petrov,Registrar,Acute Care,2025,26,6
Dr. Olga Petrov,Registrar,Acute Care,2025,27,24
